Date,DMA,Display_Impressions,Display_Clicks,Display_Spend,Gyms_Per_Sq_Mile,Weather_Condition,Gym_Memberships_Sold,Revenue,spend_up
2024-04-10,"Houston, TX",44208,383,688.2,2.08,Rainy,42,2752.81,control
2024-04-11,"Houston, TX",53063,725,783.16,2.08,Cloudy,43,2828.27,control
2024-04-12,"Houston, TX",50976,319,333.98,2.08,Cloudy,42,2754.4,control
2024-04-13,"Houston, TX",40990,327,582.85,2.08,Sunny,47,3074.09,control
2024-04-14,"Houston, TX",48880,554,1072.73,2.08,Rainy,58,3770.43,control
2024-04-15,"Houston, TX",52745,463,730.16,2.08,Snowy,56,3643.37,control
2024-04-16,"Houston, TX",52183,695,1114.84,2.08,Sunny,45,2952.56,control
2024-04-17,"Houston, TX",53425,458,671.81,2.08,Cloudy,44,2891.03,control
2024-04-18,"Houston, TX",50684,683,817.96,2.08,Rainy,41,2687.08,control
2024-04-19,"Houston, TX",51030,256,365.13,2.08,Cloudy,45,2965.19,control
2024-04-20,"Houston, TX",48875,618,804.15,2.08,Cloudy,49,3192.5,control
2024-04-21,"Houston, TX",49458,413,784.71,2.08,Sunny,58,3829.27,control
2024-04-22,"Houston, TX",46077,275,334.5,2.08,Sunny,58,3804.52,control
2024-04-23,"Houston, TX",47392,312,333.8,2.08,Cloudy,47,3084.34,control
2024-04-24,"Houston, TX",50759,394,596.9,2.08,Snowy,42,2767.22,control
2024-04-25,"Houston, TX",49539,385,551.7,2.08,Sunny,41,2680.33,control
2024-04-26,"Houston, TX",49591,739,959.42,2.08,Rainy,45,2969.81,control
2024-04-27,"Houston, TX",56349,458,533.45,2.08,Snowy,46,3047.97,control
2024-04-28,"Houston, TX",43027,597,715.84,2.08,Snowy,60,3918.9,control
2024-04-29,"Houston, TX",54771,514,833.79,2.08,Cloudy,56,3660.26,control
2024-04-30,"Houston, TX",45563,562,811.44,2.08,Cloudy,48,3179.55,control
2024-05-01,"Houston, TX",46256,449,868.73,2.08,Rainy,42,2782.19,control
2024-05-02,"Houston, TX",50484,391,509.0,2.08,Sunny,42,2759.62,control
2024-05-03,"Houston, TX",50674,311,445.28,2.08,Cloudy,46,2999.85,control
2024-05-04,"Houston, TX",50324,731,921.78,2.08,Sunny,47,3081.01,control
2024-05-05,"Houston, TX",46620,319,612.19,2.08,Rainy,60,3944.81,control
2024-05-06,"Houston, TX",46428,280,477.9,2.08,Snowy,58,3806.15,control
2024-05-07,"Houston, TX",48667,380,751.99,2.08,Cloudy,48,3133.28,control
2024-05-08,"Houston, TX",51221,270,274.12,2.08,Sunny,44,2909.65,control
2024-05-09,"Houston, TX",51350,651,1034.58,2.08,Sunny,41,2679.48,control
2024-05-10,"Houston, TX",56908,363,552.11,2.08,Rainy,45,2937.15,control
2024-05-11,"Houston, TX",45136,672,842.02,2.08,Cloudy,49,3198.1,control
2024-05-12,"Houston, TX",50618,307,415.34,2.08,Sunny,61,3968.19,control
2024-05-13,"Houston, TX",55352,467,576.0,2.08,Rainy,59,3857.39,control
2024-05-14,"Houston, TX",46824,291,531.75,2.08,Sunny,45,2928.43,control
2024-05-15,"Houston, TX",44809,474,522.32,2.08,Sunny,43,2837.62,control
2024-05-16,"Houston, TX",52404,275,426.6,2.08,Cloudy,41,2708.81,control
2024-05-17,"Houston, TX",52266,577,583.91,2.08,Cloudy,42,2789.93,control
2024-05-18,"Houston, TX",34701,263,491.01,2.08,Cloudy,47,3098.88,control
2024-05-19,"Houston, TX",51307,700,1171.19,2.08,Rainy,56,3672.74,control
2024-05-20,"Houston, TX",48316,326,501.51,2.08,Rainy,55,3631.63,control
2024-05-21,"Houston, TX",51461,295,378.36,2.08,Rainy,47,3113.12,control
2024-05-22,"Houston, TX",46764,487,923.89,2.08,Cloudy,45,2968.42,control
2024-05-23,"Houston, TX",44607,274,478.27,2.08,Sunny,43,2809.27,control
2024-05-24,"Houston, TX",48975,283,483.47,2.08,Rainy,46,3017.56,control
2024-05-25,"Houston, TX",45101,647,672.53,2.08,Cloudy,48,3127.5,control
2024-05-26,"Houston, TX",57446,340,483.86,2.08,Sunny,56,3646.11,control
2024-05-27,"Houston, TX",46231,576,603.17,2.08,Rainy,54,3539.24,control
2024-05-28,"Houston, TX",52897,545,569.95,2.08,Cloudy,45,2960.27,control
2024-05-29,"Houston, TX",48474,589,953.57,2.08,Cloudy,43,2845.69,control
2024-05-30,"Houston, TX",54456,291,428.53,2.08,Snowy,40,2603.57,control
2024-05-31,"Houston, TX",43107,554,580.34,2.08,Snowy,45,2934.84,control
2024-06-01,"Houston, TX",52912,700,1239.27,2.08,Sunny,48,3124.15,control
2024-06-02,"Houston, TX",55393,783,950.48,2.08,Sunny,59,3844.06,control
2024-06-03,"Houston, TX",48452,558,843.0,2.08,Rainy,56,3643.71,control
2024-06-04,"Houston, TX",45966,435,696.22,2.08,Sunny,47,3055.9,control
2024-06-05,"Houston, TX",50216,461,884.26,2.08,Cloudy,44,2900.69,control
2024-06-06,"Houston, TX",51170,737,1170.68,2.08,Snowy,39,2589.42,control
2024-06-07,"Houston, TX",46003,523,767.18,2.08,Rainy,42,2741.66,control
2024-06-08,"Houston, TX",47839,447,722.95,2.08,Rainy,50,3306.26,control
2024-06-09,"Houston, TX",54909,718,730.24,2.08,Cloudy,57,3705.42,control
2024-06-10,"Houston, TX",48299,428,540.4,2.08,Sunny,55,3587.71,control
2024-06-11,"Houston, TX",56468,496,940.33,2.08,Sunny,45,2929.21,control
2024-06-12,"Houston, TX",44899,432,593.24,2.08,Cloudy,42,2745.39,control
2024-06-13,"Houston, TX",49853,693,1271.19,2.08,Cloudy,43,2843.82,control
2024-06-14,"Houston, TX",54127,430,752.37,2.08,Rainy,43,2806.49,control
2024-06-15,"Houston, TX",48167,416,540.07,2.08,Cloudy,47,3091.05,control
2024-06-16,"Houston, TX",42120,266,389.82,2.08,Sunny,58,3780.63,control
2024-06-17,"Houston, TX",47240,449,751.53,2.08,Sunny,54,3534.42,control
2024-06-18,"Houston, TX",50513,594,699.43,2.08,Sunny,47,3100.13,control
2024-06-19,"Houston, TX",51155,720,864.72,2.08,Cloudy,42,2771.12,control
2024-06-20,"Houston, TX",43288,524,834.67,2.08,Sunny,43,2851.64,control
2024-06-21,"Houston, TX",41161,299,380.1,2.08,Sunny,44,2882.88,control
2024-06-22,"Houston, TX",48942,412,722.97,2.08,Sunny,48,3161.47,control
2024-06-23,"Houston, TX",49284,603,778.34,2.08,Cloudy,60,3944.72,control
2024-06-24,"Houston, TX",47002,360,378.57,2.08,Rainy,58,3773.67,control
2024-06-25,"Houston, TX",54104,649,1288.35,2.08,Cloudy,47,3078.11,control
2024-06-26,"Houston, TX",53000,372,414.51,2.08,Cloudy,42,2747.92,control
2024-06-27,"Houston, TX",53844,283,459.46,2.08,Cloudy,41,2669.36,control
2024-06-28,"Houston, TX",47936,397,523.46,2.08,Cloudy,44,2921.68,control
2024-06-29,"Houston, TX",52909,398,516.45,2.08,Sunny,49,3233.07,control
2024-06-30,"Houston, TX",57879,316,403.05,2.08,Sunny,60,3909.59,control
2024-07-01,"Houston, TX",52988,788,1129.43,2.08,Sunny,59,3857.33,control
2024-07-02,"Houston, TX",54016,338,606.06,2.08,Cloudy,47,3093.18,control
2024-07-03,"Houston, TX",57301,393,523.63,2.08,Rainy,46,3006.17,control
2024-07-04,"Houston, TX",50756,591,1082.66,2.08,Sunny,43,2837.98,control
2024-07-05,"Houston, TX",50990,302,511.69,2.08,Snowy,44,2902.07,control
2024-07-06,"Houston, TX",45872,295,427.19,2.08,Sunny,47,3081.98,control
2024-07-07,"Houston, TX",55144,318,498.43,2.08,Cloudy,59,3876.52,control
2024-07-08,"Houston, TX",47826,505,680.44,2.08,Rainy,58,3784.72,control
2024-07-09,"Houston, TX",57813,708,722.51,2.08,Cloudy,45,2953.85,control
2024-07-10,"Houston, TX",43563,249,250.25,2.08,Rainy,45,2938.68,control
2024-07-11,"Houston, TX",44975,385,710.12,2.08,Rainy,43,2800.7,control
2024-07-12,"Houston, TX",42480,475,584.83,2.08,Cloudy,44,2906.26,control
2024-07-13,"Houston, TX",42068,313,313.36,2.08,Rainy,50,3297.98,control
2024-07-14,"Houston, TX",52454,345,549.26,2.08,Sunny,59,3862.45,control
2024-07-15,"Houston, TX",49342,419,451.62,2.08,Snowy,57,3764.61,control
2024-07-16,"Houston, TX",52194,447,790.04,2.08,Snowy,45,2943.41,control
2024-07-17,"Houston, TX",38001,473,564.87,2.08,Sunny,45,2963.92,control
2024-07-18,"Houston, TX",53133,772,1385.87,2.08,Sunny,42,2777.13,control
2024-07-19,"Houston, TX",47519,703,846.06,2.08,Sunny,42,2784.27,control
2024-07-20,"Houston, TX",63588,780,1029.97,2.08,Snowy,48,3129.74,control
2024-07-21,"Houston, TX",44464,313,583.81,2.08,Cloudy,59,3897.71,control
2024-07-22,"Houston, TX",50861,385,385.88,2.08,Sunny,59,3844.14,control
2024-07-23,"Houston, TX",49882,295,541.64,2.08,Rainy,47,3055.05,control
2024-07-24,"Houston, TX",58164,659,882.56,2.08,Cloudy,43,2844.02,control
2024-07-25,"Houston, TX",46445,591,1163.25,2.08,Rainy,40,2643.03,control
2024-07-26,"Houston, TX",50274,743,1360.46,2.08,Sunny,45,2986.27,control
2024-07-27,"Houston, TX",41831,502,675.64,2.08,Sunny,48,3156.95,control
2024-07-28,"Houston, TX",48107,293,345.04,2.08,Snowy,59,3849.23,control
2024-07-29,"Houston, TX",47780,531,666.61,2.08,Cloudy,59,3856.24,control
2024-07-30,"Houston, TX",47713,598,994.47,2.08,Cloudy,46,3000.43,control
2024-07-31,"Houston, TX",49198,313,618.13,2.08,Cloudy,46,2993.0,control
2024-08-01,"Houston, TX",46538,322,517.0,2.08,Cloudy,41,2695.66,control
2024-08-02,"Houston, TX",50755,594,1014.25,2.08,Snowy,45,2961.53,control
2024-08-03,"Houston, TX",44604,393,711.98,2.08,Sunny,48,3173.96,control
2024-08-04,"Houston, TX",58796,511,1004.05,2.08,Snowy,59,3873.18,control
2024-08-05,"Houston, TX",45693,547,843.3,2.08,Cloudy,59,3855.83,control
2024-08-06,"Houston, TX",52080,559,891.53,2.08,Cloudy,47,3087.96,control
2024-08-07,"Houston, TX",48469,562,853.22,2.08,Cloudy,43,2817.96,control
2024-08-08,"Houston, TX",53969,658,1142.21,2.08,Sunny,40,2647.65,control
2024-08-09,"Houston, TX",49054,264,463.13,2.08,Cloudy,44,2867.99,control
2024-08-10,"Houston, TX",60529,590,930.73,2.08,Snowy,47,3062.94,control
2024-08-11,"Houston, TX",44911,314,452.78,2.08,Sunny,56,3688.25,control
2024-08-12,"Houston, TX",51502,429,508.7,2.08,Rainy,55,3596.68,control
2024-08-13,"Houston, TX",45290,615,1027.94,2.08,Sunny,45,2930.52,control
2024-08-14,"Houston, TX",53974,609,832.43,2.08,Cloudy,42,2753.89,control
2024-08-15,"Houston, TX",47512,508,604.27,2.08,Sunny,42,2738.3,control
2024-08-16,"Houston, TX",51513,473,572.13,2.08,Sunny,43,2795.25,control
2024-08-17,"Houston, TX",53545,676,682.36,2.08,Sunny,50,3313.51,control
2024-08-18,"Houston, TX",46887,390,478.74,2.08,Sunny,61,3999.22,control
2024-08-19,"Houston, TX",51456,657,1003.28,2.08,Sunny,57,3742.51,control
2024-08-20,"Houston, TX",47271,633,1257.5,2.08,Rainy,44,2899.22,control
2024-08-21,"Houston, TX",46893,312,363.63,2.08,Sunny,42,2743.9,control
2024-08-22,"Houston, TX",51209,638,822.4,2.08,Sunny,43,2816.36,control
2024-08-23,"Houston, TX",51314,263,448.74,2.08,Cloudy,45,2984.62,control
2024-08-24,"Houston, TX",47679,369,696.77,2.08,Snowy,48,3120.98,control
2024-08-25,"Houston, TX",45541,614,1032.2,2.08,Rainy,61,4008.74,control
2024-08-26,"Houston, TX",44914,445,554.98,2.08,Sunny,55,3626.47,control
2024-08-27,"Houston, TX",41034,257,260.21,2.08,Sunny,45,2979.75,control
2024-08-28,"Houston, TX",48615,328,532.73,2.08,Snowy,43,2820.92,control
2024-08-29,"Houston, TX",56660,731,908.4,2.08,Sunny,40,2608.2,control
2024-08-30,"Houston, TX",41884,366,541.35,2.08,Sunny,44,2898.26,control
2024-08-31,"Houston, TX",51821,701,934.55,2.08,Cloudy,51,3337.82,control
2024-09-01,"Houston, TX",51789,564,991.54,2.08,Sunny,58,3785.94,control
2024-09-02,"Houston, TX",52220,714,905.33,2.08,Cloudy,58,3781.01,control
2024-09-03,"Houston, TX",51971,262,266.96,2.08,Sunny,47,3084.54,control
2024-09-04,"Houston, TX",54822,776,778.57,2.08,Rainy,43,2841.67,control
2024-09-05,"Houston, TX",47118,338,355.27,2.08,Cloudy,39,2582.68,control
2024-09-06,"Houston, TX",42489,386,414.21,2.08,Cloudy,42,2789.42,control
2024-09-07,"Houston, TX",56944,459,573.82,2.08,Rainy,51,3353.99,control
2024-09-08,"Houston, TX",44861,316,500.16,2.08,Cloudy,60,3934.42,control
2024-09-09,"Houston, TX",54205,544,920.61,2.08,Cloudy,53,3509.71,control
2024-09-10,"Houston, TX",49616,661,881.78,2.08,Snowy,47,3084.83,control
2024-09-11,"Houston, TX",50114,332,646.03,2.08,Sunny,46,2998.55,control
2024-09-12,"Houston, TX",47565,709,789.88,2.08,Sunny,41,2677.16,control
2024-09-13,"Houston, TX",47174,697,766.61,2.08,Sunny,42,2754.16,control
2024-09-14,"Houston, TX",47830,542,650.83,2.08,Sunny,49,3224.18,control
2024-09-15,"Houston, TX",49604,559,894.57,2.08,Snowy,61,3977.52,control
2024-09-16,"Houston, TX",49550,675,755.11,2.08,Sunny,55,3612.95,control
2024-09-17,"Houston, TX",50059,493,580.72,2.08,Cloudy,46,3034.84,control
2024-09-18,"Houston, TX",49139,351,510.28,2.08,Cloudy,43,2800.96,control
2024-09-19,"Houston, TX",52921,402,495.2,2.08,Rainy,39,2580.63,control
2024-09-20,"Houston, TX",54714,433,864.68,2.08,Snowy,42,2757.35,control
2024-09-21,"Houston, TX",55419,343,423.77,2.08,Sunny,50,3282.2,control
2024-09-22,"Houston, TX",61310,912,1481.46,2.08,Rainy,59,3836.47,control
2024-09-23,"Houston, TX",46686,695,1294.57,2.08,Sunny,54,3525.65,control
2024-09-24,"Houston, TX",40815,254,452.46,2.08,Sunny,48,3171.54,control
2024-09-25,"Houston, TX",45404,549,764.88,2.08,Snowy,42,2754.06,control
2024-09-26,"Houston, TX",55502,308,437.22,2.08,Sunny,40,2632.32,control
2024-09-27,"Houston, TX",50351,335,600.77,2.08,Sunny,42,2739.1,control
2024-09-28,"Houston, TX",53358,270,291.49,2.08,Cloudy,47,3085.97,control
2024-09-29,"Houston, TX",54327,397,688.12,2.08,Sunny,61,4024.59,control
2024-09-30,"Houston, TX",47555,289,531.91,2.08,Cloudy,55,3625.68,control
2024-10-01,"Houston, TX",50677,309,588.43,2.08,Sunny,48,3136.11,control
2024-10-02,"Houston, TX",52104,393,647.58,2.08,Cloudy,43,2824.24,control
2024-10-03,"Houston, TX",48471,521,1012.19,2.08,Sunny,40,2640.63,control
2024-10-04,"Houston, TX",54133,445,530.14,2.08,Sunny,42,2787.35,control
2024-10-05,"Houston, TX",49910,660,1125.27,2.08,Cloudy,47,3058.08,control
2024-10-06,"Houston, TX",54327,525,537.49,2.08,Sunny,59,3880.66,control
2024-10-07,"Houston, TX",49643,371,450.66,2.08,Cloudy,56,3658.09,control
2024-10-08,"Houston, TX",44125,612,951.86,2.08,Sunny,46,3048.1,control
2024-10-09,"Houston, TX",49781,406,608.1,2.08,Cloudy,46,2991.17,control
2024-10-10,"Houston, TX",42362,490,871.91,2.08,Cloudy,43,2842.28,control
2024-10-11,"Houston, TX",50159,587,665.42,2.08,Cloudy,42,2751.39,control
2024-10-12,"Houston, TX",48412,573,975.38,2.08,Rainy,47,3074.19,control
2024-10-13,"Houston, TX",49338,512,581.73,2.08,Cloudy,59,3877.42,control
2024-10-14,"Houston, TX",47961,395,449.56,2.08,Cloudy,56,3671.58,control
2024-10-15,"Houston, TX",48188,511,713.53,2.08,Rainy,48,3123.06,control
2024-10-16,"Houston, TX",38096,500,795.18,2.08,Cloudy,44,2898.32,control
2024-10-17,"Houston, TX",56291,800,1054.45,2.08,Cloudy,39,2594.05,control
2024-10-18,"Houston, TX",52091,336,631.93,2.08,Rainy,43,2807.64,control
2024-10-19,"Houston, TX",44578,375,414.9,2.08,Sunny,50,3256.31,control
2024-10-20,"Houston, TX",52112,578,741.18,2.08,Sunny,60,3920.58,control
2024-10-21,"Houston, TX",44936,458,882.58,2.08,Cloudy,57,3753.5,control
2024-10-22,"Houston, TX",56218,841,970.73,2.08,Sunny,45,2945.34,control
2024-10-23,"Houston, TX",53703,534,618.41,2.08,Rainy,45,2984.43,control
2024-10-24,"Houston, TX",41310,610,1109.04,2.08,Sunny,43,2801.13,control
2024-10-25,"Houston, TX",56779,371,484.46,2.08,Cloudy,42,2758.18,control
2024-10-26,"Houston, TX",50039,600,604.64,2.08,Rainy,51,3329.59,control
2024-10-27,"Houston, TX",51384,754,1048.51,2.08,Sunny,58,3807.36,control
2024-10-28,"Houston, TX",47121,304,555.8,2.08,Sunny,55,3608.34,control
2024-10-29,"Houston, TX",47491,267,422.73,2.08,Cloudy,47,3119.05,control
2024-10-30,"Houston, TX",46368,305,400.35,2.08,Sunny,45,2965.81,control
2024-10-31,"Houston, TX",49035,690,1231.84,2.08,Rainy,43,2795.1,control
2024-11-01,"Houston, TX",50514,616,1010.37,2.08,Sunny,45,2939.06,control
2024-11-02,"Houston, TX",43777,347,425.63,2.08,Sunny,48,3140.22,control
2024-11-03,"Houston, TX",53264,775,970.14,2.08,Cloudy,61,3990.71,control
2024-11-04,"Houston, TX",49033,619,1071.07,2.08,Sunny,58,3786.97,control
2024-11-05,"Houston, TX",47795,624,1036.44,2.08,Cloudy,46,3029.5,control
2024-11-06,"Houston, TX",54080,483,526.53,2.08,Cloudy,44,2904.38,control
2024-11-07,"Houston, TX",54331,668,765.58,2.08,Rainy,42,2733.15,control
2024-11-08,"Houston, TX",52264,623,754.52,2.08,Cloudy,42,2770.77,control
2024-11-09,"Houston, TX",57871,417,646.22,2.08,Cloudy,46,3050.54,control
2024-11-10,"Houston, TX",43085,254,396.44,2.08,Sunny,59,3895.9,control
2024-11-11,"Houston, TX",49713,270,538.07,2.08,Cloudy,56,3696.02,control
2024-11-12,"Houston, TX",57376,333,419.65,2.08,Cloudy,48,3150.16,control
2024-11-13,"Houston, TX",54311,553,607.18,2.08,Rainy,45,2958.19,control
2024-11-14,"Houston, TX",49585,674,781.46,2.08,Sunny,40,2627.97,control
2024-11-15,"Houston, TX",55811,404,800.0,2.08,Sunny,42,2735.87,control
2024-11-16,"Houston, TX",53153,647,1048.59,2.08,Cloudy,49,3195.17,control
2024-11-17,"Houston, TX",52127,476,605.72,2.08,Rainy,60,3906.34,control
2024-11-18,"Houston, TX",51694,689,1040.7,2.08,Sunny,56,3667.54,control
2024-11-19,"Houston, TX",50611,667,1245.29,2.08,Cloudy,48,3122.25,control
2024-11-20,"Houston, TX",52753,743,1359.67,2.08,Rainy,43,2846.5,control
2024-11-21,"Houston, TX",49555,328,513.72,2.08,Rainy,42,2749.56,control
2024-11-22,"Houston, TX",49506,292,498.26,2.08,Sunny,43,2855.73,control
2024-11-23,"Houston, TX",47888,575,829.45,2.08,Sunny,51,3320.74,control
2024-11-24,"Houston, TX",58438,865,1631.83,2.08,Cloudy,58,3776.09,control
2024-11-25,"Houston, TX",50478,366,531.92,2.08,Sunny,54,3513.96,control
2024-11-26,"Houston, TX",51980,310,509.31,2.08,Cloudy,44,2913.11,control
2024-11-27,"Houston, TX",48980,536,987.94,2.08,Rainy,42,2791.07,control
2024-11-28,"Houston, TX",43838,299,460.08,2.08,Rainy,43,2822.46,control
2024-11-29,"Houston, TX",42130,606,737.21,2.08,Rainy,42,2761.67,control
2024-11-30,"Houston, TX",54234,496,751.92,2.08,Sunny,49,3237.18,control
2024-12-01,"Houston, TX",57416,633,1024.98,2.08,Rainy,59,3878.44,control
2024-12-02,"Houston, TX",45692,233,377.64,2.08,Sunny,58,3790.31,control
2024-12-03,"Houston, TX",50584,613,737.59,2.08,Sunny,48,3140.16,control
2024-12-04,"Houston, TX",52716,571,1056.41,2.08,Cloudy,42,2785.01,control
2024-12-05,"Houston, TX",44242,368,501.77,2.08,Sunny,40,2638.33,control
2024-12-06,"Houston, TX",53203,309,572.24,2.08,Sunny,44,2901.61,control
2024-12-07,"Houston, TX",44531,294,312.15,2.08,Cloudy,50,3292.87,control
2024-12-08,"Houston, TX",44423,365,559.9,2.08,Sunny,58,3830.33,control
2024-12-09,"Houston, TX",50427,717,1097.97,2.08,Cloudy,58,3799.96,control
2024-12-10,"Houston, TX",52758,668,773.36,2.08,Cloudy,45,2960.18,control
2024-12-11,"Houston, TX",43296,247,327.06,2.08,Cloudy,45,2928.12,control
2024-12-12,"Houston, TX",40312,359,629.25,2.08,Snowy,43,2833.56,control
2024-12-13,"Houston, TX",55846,547,571.03,2.08,Cloudy,43,2807.63,control
2024-12-14,"Houston, TX",45909,634,1069.93,2.08,Snowy,47,3081.17,control
2024-12-15,"Houston, TX",56093,491,787.57,2.08,Cloudy,60,3932.1,control
2024-12-16,"Houston, TX",53465,780,1364.13,2.08,Rainy,59,3835.57,control
2024-12-17,"Houston, TX",45697,350,594.71,2.08,Sunny,47,3072.21,control
2024-12-18,"Houston, TX",50617,515,879.45,2.08,Sunny,45,2942.86,control
2024-12-19,"Houston, TX",45928,360,393.87,2.08,Snowy,41,2724.05,control
2024-12-20,"Houston, TX",52308,373,512.3,2.08,Cloudy,44,2884.79,control
2024-12-21,"Houston, TX",54482,564,798.86,2.08,Sunny,51,3320.59,control
2024-12-22,"Houston, TX",41728,622,673.59,2.08,Sunny,57,3725.88,control
2024-12-23,"Houston, TX",50427,729,942.81,2.08,Cloudy,55,3585.81,control
2024-12-24,"Houston, TX",46912,647,1253.84,2.08,Sunny,48,3171.82,control
2024-12-25,"Houston, TX",48169,452,774.91,2.08,Snowy,42,2794.38,control
2024-12-26,"Houston, TX",46760,322,323.61,2.08,Sunny,42,2733.71,control
2024-12-27,"Houston, TX",48963,348,532.39,2.08,Snowy,46,3019.32,control
2024-12-28,"Houston, TX",44586,626,1016.8,2.08,Rainy,51,3349.43,control
2024-12-29,"Houston, TX",56582,777,1455.97,2.08,Cloudy,57,3746.96,control
2024-12-30,"Houston, TX",60135,803,936.27,2.08,Cloudy,56,3680.02,control
2024-12-31,"Houston, TX",52380,757,1329.72,2.08,Cloudy,47,3088.66,control
2025-01-01,"Houston, TX",59278,713,777.26,2.08,Snowy,67,4356.26,control
2025-01-02,"Houston, TX",44671,294,483.92,2.08,Cloudy,60,3925.45,control
2025-01-03,"Houston, TX",43762,273,311.52,2.08,Cloudy,68,4452.77,control
2025-01-04,"Houston, TX",46726,448,798.43,2.08,Sunny,72,4739.58,control
2025-01-05,"Houston, TX",49221,661,1199.77,2.08,Cloudy,92,6010.96,control
2025-01-06,"Houston, TX",62739,806,1501.17,2.08,Rainy,89,5785.01,control
2025-01-07,"Houston, TX",58163,321,567.87,2.08,Sunny,71,4665.0,control
2025-01-08,"Houston, TX",49924,524,698.68,2.08,Cloudy,67,4418.02,control
2025-01-09,"Houston, TX",50545,440,729.52,2.08,Rainy,64,4213.41,control
2025-01-10,"Houston, TX",53257,675,1030.32,2.08,Sunny,64,4211.38,control
2025-01-11,"Houston, TX",46313,402,488.1,2.08,Cloudy,70,4556.5,control
2025-01-12,"Houston, TX",46334,264,420.59,2.08,Sunny,88,5781.82,control
2025-01-13,"Houston, TX",52740,491,856.13,2.08,Sunny,85,5552.81,control
2025-01-14,"Houston, TX",49908,614,676.2,2.08,Sunny,67,4376.02,control
2025-01-15,"Houston, TX",55182,675,817.63,2.08,Rainy,63,4107.33,control
2025-01-16,"Houston, TX",50183,607,982.95,2.08,Sunny,61,4022.5,control
2025-01-17,"Houston, TX",41075,544,706.14,2.08,Sunny,66,4344.6,control
2025-01-18,"Houston, TX",50626,495,728.48,2.08,Cloudy,71,4617.51,control
2025-01-19,"Houston, TX",55059,622,666.56,2.08,Rainy,88,5736.5,control
2025-01-20,"Houston, TX",56354,805,856.65,2.08,Rainy,87,5660.15,control
2025-01-21,"Houston, TX",54066,446,636.82,2.08,Rainy,67,4373.23,control
2025-01-22,"Houston, TX",49149,578,1115.54,2.08,Sunny,68,4477.86,control
2025-01-23,"Houston, TX",46166,605,1023.0,2.08,Snowy,59,3891.12,control
2025-01-24,"Houston, TX",50449,754,774.43,2.08,Snowy,66,4332.18,control
2025-01-25,"Houston, TX",39724,388,758.69,2.08,Rainy,73,4790.6,control
2025-01-26,"Houston, TX",51948,427,825.0,2.08,Cloudy,91,5959.23,control
2025-01-27,"Houston, TX",47160,694,1108.43,2.08,Rainy,88,5768.12,control
2025-01-28,"Houston, TX",58397,457,547.49,2.08,Cloudy,71,4648.83,control
2025-01-29,"Houston, TX",48150,335,406.73,2.08,Cloudy,68,4482.62,control
